signature_id	contrast	omitted_sample	omitted_group	leave_one_out_hedges_g	full_hedges_g	adverse_aligned_leave_one_out_hedges_g
HALLMARK_E2F_TARGETS	uptake_failure	GSM4567922	RAI_avid_persistent	-0.743447974651096	-0.569660703014637	-0.743447974651096
HALLMARK_E2F_TARGETS	uptake_failure	GSM4567923	RAI_avid_persistent	-0.539351258580388	-0.569660703014637	-0.539351258580388
HALLMARK_E2F_TARGETS	uptake_failure	GSM4567924	RAI_avid_persistent	-0.596414775332313	-0.569660703014637	-0.596414775332313
HALLMARK_E2F_TARGETS	uptake_failure	GSM4567916	RAI_avid_persistent	-0.316814198610249	-0.569660703014637	-0.316814198610249
HALLMARK_E2F_TARGETS	uptake_failure	GSM4567919	RAI_avid_persistent	-0.409518880925483	-0.569660703014637	-0.409518880925483
HALLMARK_E2F_TARGETS	response_failure_with_uptake	GSM4567920	RAI_avid_persistent	-0.106469879708502	-0.148975523606435	-0.106469879708502
HALLMARK_E2F_TARGETS	response_failure_with_uptake	GSM4567921	RAI_avid_persistent	0.0325513736826074	-0.148975523606435	0.0325513736826074
HALLMARK_E2F_TARGETS	response_failure_with_uptake	GSM4567922	RAI_avid_persistent	-0.0131304128019477	-0.148975523606435	-0.0131304128019477
HALLMARK_E2F_TARGETS	response_failure_with_uptake	GSM4567923	RAI_avid_persistent	-0.138452556323741	-0.148975523606435	-0.138452556323741
HALLMARK_E2F_TARGETS	response_failure_with_uptake	GSM4567924	RAI_avid_persistent	-0.0966176249860517	-0.148975523606435	-0.0966176249860517
HALLMARK_E2F_TARGETS	response_failure_with_uptake	GSM4567916	RAI_avid_persistent	-0.493754553631132	-0.148975523606435	-0.493754553631132
HALLMARK_E2F_TARGETS	response_failure_with_uptake	GSM4567919	RAI_avid_persistent	-0.276354526757147	-0.148975523606435	-0.276354526757147
HALLMARK_E2F_TARGETS	response_failure_with_uptake	GSM4567912	RAI_avid_remission	-0.228621078506077	-0.148975523606435	-0.228621078506077
HALLMARK_E2F_TARGETS	response_failure_with_uptake	GSM4567913	RAI_avid_remission	0.30681380632211	-0.148975523606435	0.30681380632211
HALLMARK_E2F_TARGETS	response_failure_with_uptake	GSM4567914	RAI_avid_remission	-0.415827151922339	-0.148975523606435	-0.415827151922339
HALLMARK_E2F_TARGETS	response_failure_with_uptake	GSM4567915	RAI_avid_remission	-0.196340206247718	-0.148975523606435	-0.196340206247718
HALLMARK_INFLAMMATORY_RESPONSE	uptake_failure	GSM4567930	RAI_nonavid_persistent	0.990047799349217	0.749443772626119	0.990047799349217
