record_key	sources	pmid	doi	title	decision	primary_reason	full_text_or_code_assessed	freeze_date
pmid:35748791	PubMed	35748791	10.1177/1098612x221104743	Radioiodine treatment of hyperthyroidism in cats: results of 165 cats treated by an individualised dosing algorithm in Spain.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:35799079	PubMed	35799079	10.1007/s12020-022-03115-7	Non-invasive follicular neoplasm with papillary-like nuclear features: a challenging and infrequent entity in Argentina.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:35833358	PubMed	35833358	10.1080/14737140.2022.2102000	Efficacy and safety of multi-kinase inhibitors in patients with radioiodine-refractory differentiated thyroid cancer: a systematic review and meta-analysis of clinical trials.	exclude	review_or_secondary_source	no	2026-07-12
pmid:35836040	PubMed	35836040	10.1007/s40618-022-01852-0	Retraction Note to: Inhibition of microRNA‑875‑5p promotes radioiodine uptake in poorly differentiated thyroid carcinoma cells by upregulating sodium-iodide symporter.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:35867385	PubMed	35867385	10.2196/35565	Salivary Dysfunctions and Consequences After Radioiodine Treatment for Thyroid Cancer: Protocol for a Self-Controlled Study (START Study).	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:35904608	PubMed	35904608	10.1186/s13550-022-00917-8	Scoring system and a simple nomogram for predicting radioiodine refractory differentiated thyroid cancer: a retrospective study.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:35918798	PubMed	35918798	10.1111/cen.14804	I-PET score: Combining whole body iodine and 18 F-FDG PET/CT imaging to predict progression in structurally or biochemically incomplete thyroid cancer.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:35924153	PubMed	35924153	10.3389/fonc.2022.871792	Indoleamine 2,3-Dioxygenase Immune Status as a Potential Biomarker of Radioiodine Efficacy for Advanced Distant Metastatic Differentiated Thyroid Cancer.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:35967425	Semantic_Scholar_top100	35967425	10.3389/fimmu.2022.934221	Development and validation of a cancer-associated fibroblast-derived lncRNA signature for predicting clinical outcomes in colorectal cancer	exclude	no_relevant_radioiodine_construct	no	2026-07-12
pmid:35983596	PubMed	35983596	10.1089/thy.2022.0234	Propensity Score Matched Outcome Analysis of Lobar Ablation Versus Completion Thyroidectomy in Low-Risk Differentiated Thyroid Cancer Patients: Median Follow-Up of 11 Years.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:36068937	PubMed;Europe_PMC	36068937	10.1097/med.0000000000000740	Advanced imaging and theranostics in thyroid cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:36147070	PubMed	36147070	10.1016/j.amsu.2022.104538	Management of lymph nodes in medullary thyroid carcinoma: A review.	exclude	review_or_secondary_source	no	2026-07-12
pmid:36193505	PubMed;Europe_PMC;Semantic_Scholar_top100	36193505	10.1155/2022/8735551	A Potential Four-Gene Signature and Nomogram for Predicting the Overall Survival of Papillary Thyroid Cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:36195340	PubMed	36195340	10.1503/cjs.009121	Relation between surgical oncologic quality indicators for papillary thyroid cancer.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:36230610	PubMed;Europe_PMC	36230610	10.3390/cancers14194687	BRAFV600E Expression in Thyrocytes Causes Recruitment of Immunosuppressive STABILIN-1 Macrophages.	exclude	non_human_or_preclinical_only	no	2026-07-12
pmid:36257966	Europe_PMC	36257966	10.1038/s41467-022-33907-4	Reprogramming of myeloid cells and their progenitors in patients with non-medullary thyroid carcinoma.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:36303039	PubMed	36303039	10.1007/s00268-022-06813-5	Thyroid Lobectomy for Low-Risk 1-4 CM Papillary Thyroid Cancer is not Associated with Increased Recurrence Rates in the Dutch Population with a Restricted Diagnostic Work-Up.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:36303869	PubMed	36303869	10.3389/fendo.2022.968215	The relationship between thyroid disorders and vitamin A.: A narrative minireview.	exclude	non_human_or_preclinical_only	no	2026-07-12
pmid:36428713	PubMed	36428713	10.3390/cancers14225620	Thyroid Cancer Persistence in Patients with Unreliable Thyroglobulin Measurement: Circulating microRNA as Candidate Alternative Biomarkers.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:36449303	PubMed	36449303	10.1001/jamasurg.2022.5781	Comparison of Lobectomy vs Total Thyroidectomy for Intermediate-Risk Papillary Thyroid Carcinoma With Lymph Node Metastasis.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:36523593	PubMed	36523593	10.3389/fendo.2022.969914	Analysis of the key ligand receptor CADM1_CADM1 in the regulation of thyroid cancer based on scRNA-seq and bulk RNA-seq data.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:36556238	PubMed	36556238	10.3390/jpm12122017	Identification of Circulating Exosomal microRNAs Associated with Radioiodine Refractory in Papillary Thyroid Carcinoma.	advance_to_full_text_or_code_audit	potentially_eligible	yes	2026-07-12
pmid:36585857	PubMed;Semantic_Scholar_top100	36585857	10.1089/thy.2022.0533	Inhibition of ALK-Signaling Overcomes STRN-ALK-Induced Downregulation of the Sodium Iodine Symporter and Restores Radioiodine Uptake in Thyroid Cells.	exclude	non_human_or_preclinical_only	no	2026-07-12
pmid:36589664	Semantic_Scholar_top100	36589664	10.3892/ol.2022.13622	Proteomic analysis of radioiodine-refractory differentiated thyroid cancer identifies CHI3L1 upregulation in association with dysfunction of the sodium-iodine symporter	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:36589808	PubMed	36589808	10.3389/fendo.2022.1078258	The relationship of the clinicopathological characteristics and treatment results of post-Chornobyl papillary thyroid microcarcinomas with the latency period and radiation exposure.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:36600104	PubMed	36600104	10.1007/s12020-023-03300-2	Propensity score matching analysis of adjuvant external-beam radiotherapy for the treatment of papillary thyroid carcinoma with other organ invasions.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:36602660	PubMed	36602660	10.1245/s10434-022-13020-y	Five-Year Oncologic Outcome and Surgical Completeness of Transoral Robotic Thyroidectomy for Papillary Thyroid Carcinoma: Comparison with Conventional Transcervical Thyroidectomy Using Propensity Score Matching.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:36672209	PubMed	36672209	10.3390/cells12020274	ABCA1-Mediated EMT Promotes Papillary Thyroid Cancer Malignancy through the ERK/Fra-1/ZEB1 Pathway.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:36707942	PubMed	36707942	10.3760/cma.j.cn115330-20220511-00261	[Analysis of surgical strategy for pediatric papillary thyroid carcinoma with low-intermediate risk].	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:36715264	PubMed	36715264	10.1210/clinem/dgad045	Radioactive Iodine Therapy Decreases the Recurrence of Intermediate-Risk PTC With Low Thyroglobulin Levels.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:36780190	PubMed;Europe_PMC;Semantic_Scholar_top100	36780190	10.1158/1078-0432.ccr-22-2882	Genomic and Transcriptomic Characteristics of Metastatic Thyroid Cancers with Exceptional Responses to Radioactive Iodine Therapy.	advance_to_full_text_or_code_audit	potentially_eligible	yes	2026-07-12
pmid:36791561	PubMed	36791561	10.1016/j.prp.2023.154371	Significance of miRNAs on the thyroid cancer progression and resistance to treatment with special attention to the role of cross-talk between signaling pathways.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:36806005	PubMed	36806005	10.1016/j.drup.2023.100939	Radioiodine therapy in advanced differentiated thyroid cancer: Resistance and overcoming strategy.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:36879649	PubMed	36879649	10.2147/jmdh.s403045	Blood Profiles in the Prediction of Radioiodine Refractory Papillary Thyroid Cancer: A Case-Control Study.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:36905576	PubMed	36905576	10.1007/s12020-023-03340-8	Neutrophil-to-lymphocyte ratio as an independent factor for worse prognosis in radioiodine refractory thyroid cancer patients.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:36923984	PubMed	36923984	10.1055/s-0042-1759615	Hurthle Cell Thyroid Carcinoma with Liver and Paraaortic Abdominal Nodal Metastasis: Progression on Sorafenib Therapy after Initial Disease Stabilization.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:36928602	PubMed	36928602	10.1007/s12020-023-03348-0	Inflammatory biomarkers predict outcomes of patients with radioactive iodine refractory thyroid cancer treated with sorafenib.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:36933170	PubMed	36933170	10.1007/s40618-023-02059-7	The role of miR-139-5p in radioiodine-resistant thyroid cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:36945575	PubMed	36945575	10.1101/2023.03.09.23287037	Integrated metabolic and genetic analysis reveals distinct features of primary differentiated thyroid cancer and its metastatic potential in humans.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:36959661	PubMed	36959661	10.1186/s12957-023-02886-1	Single inferior parathyroid autotransplantation during total thyroidectomy with bilateral central lymph node dissection for papillary thyroid carcinoma: a retrospective cohort study.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:36960710	PubMed	36960710	10.1089/thy.2023.0035	A Comprehensive Study on the Diagnosis and Management of Noninvasive Follicular Thyroid Neoplasm with Papillary-Like Nuclear Features.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:37072862	PubMed	37072862	10.1186/s13000-023-01336-6	Synchronous thyroid cancer and malignant struma ovarii: concordant mutations and microRNA profile, discordant loss of heterozygosity loci.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:37146205	PubMed	37146205	10.1093/bjsopen/zrad029	Approach to risk stratification for papillary thyroid carcinoma based on molecular profiling: institutional analysis.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:37167097	PubMed	37167097	10.1210/clinem/dgad264	Effect of Waiting Time for Radioactive Iodine Therapy on Outcome in N1 Stage Papillary Thyroid Cancer.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:37171634	PubMed	37171634	10.1007/s00259-023-06240-1	The use of single-timepoint images to link administered radioiodine activity (MBq) to a prescribed lesion radiation-absorbed dose (cGy): a regression-based prediction interval tool for the management of well-differentiated thyroid cancer patients.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:37187624	PubMed	37187624	10.7759/cureus.37460	Lenvatinib as a Promising Treatment Option for Unresectable Hürthle Cell Carcinoma: A Case Report.	exclude	no_relevant_radioiodine_construct	no	2026-07-12
pmid:37191938	PubMed	37191938	10.1007/s12020-023-03388-6	Add-on radioiodine during long-term BRAF/MEK inhibition in patients with RAI-refractory thyroid cancers: a reasonable option?	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:37261582	PubMed	37261582	10.1186/s13550-023-01004-2	The complementary role of PSMA expression and [18F]FDG PET/CT in predicting thyroid cancer outcome: from black and white to shades of gray, in the era of precision oncology.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:37317665	PubMed	37317665	10.1002/ctm2.1298	Integrated metabolic and genetic analysis reveals distinct features of human differentiated thyroid cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:37361050	PubMed;Europe_PMC	37361050	10.7717/peerj.15592	Identification of iron metabolism-related genes as prognostic indicators for papillary thyroid carcinoma: a retrospective study.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:37373171	PubMed	37373171	10.3390/ijms241210024	BRAF-AXL-PD-L1 Signaling Axis as a Possible Biological Marker for RAI Treatment in the Thyroid Cancer ATA Intermediate Risk Category.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:37445704	Semantic_Scholar_top100	37445704	10.3390/ijms241310526	RNA Sequencing Reveals Unique Transcriptomic Signatures of the Thyroid in a Murine Lung Cancer Model Treated with PD-1 and PD-L1 Antibodies	exclude	non_human_or_preclinical_only	no	2026-07-12
pmid:37491776	PubMed	37491776	10.1111/cen.14950	Radioiodine versus no radioiodine outcomes in low-risk differentiated thyroid cancers: A propensity-score matched analysis.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:37524925	Semantic_Scholar_top100	37524925	10.1007/s12032-023-02098-3	Advances in the molecular mechanism and targeted therapy of radioactive-iodine refractory differentiated thyroid cancer	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:37534207	PubMed	37534207	10.3389/fendo.2023.1200932	The efficacy and safety in radioactive iodine refractory thyroid cancer patients treated with sorafenib.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:37548775	PubMed	37548775	10.1007/s00432-023-05134-x	NTRK fusion events and targeted treatment of advanced radioiodine refractory thyroid cancer.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:37553764	PubMed	37553764	10.2174/1573405620666230808161931	A Case Report of Wire-localised Excision of Impalpable Recurrent Papillary Thyroid Carcinoma and Discussion of Wire-guided Excision in the Head and Neck Pathology.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:37565829	PubMed	37565829	10.1097/mph.0000000000002743	Sustained Response with Dose-reduced Selpercatinib in a Pediatric Patient with Metastatic NCOA4-RET Fusion Papillary Thyroid Carcinoma.	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
pmid:37594724	PubMed	37594724	10.1158/1078-0432.ccr-22-3406	Anlotinib in Locally Advanced or Metastatic Radioiodine-Refractory Differentiated Thyroid Carcinoma: A Randomized, Double-Blind, Multicenter Phase II Trial.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:37627224	PubMed	37627224	10.3390/cancers15164196	Efficacy of Empirical Radioiodine Therapy in Patients with Differentiated Thyroid Cancer and Elevated Serum Thyroglobulin without Evidence of Structural Disease: A Propensity Score Analysis.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:37664843	PubMed	37664843	10.3389/fendo.2023.1158581	Radioactive iodine therapy strategies for distinct types of differentiated thyroid cancer: a propensity score-matched analysis.	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
pmid:37694597	PubMed	37694597	10.1002/ohn.508	Radioactive Iodine in Differentiated Thyroid Carcinoma: A Systematic AGREE II Clinical Practice Guideline Appraisal.	exclude	review_or_secondary_source	no	2026-07-12
